Game Title;Front Page Info (Size/Version);Front Page Info (Genre/Publisher);Detail URL;ROM Format;File Size;Mirror Hoster;Redirect URL;Final Direct Link;Link Status;HTTP Code;Check Detail;Checked At
Fuga: Melodies of Steel;N/A;N/A;https://switchroms.io/fuga-melodies-of-steel-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.1.4;155 MB;Send.cm;https://switchroms.io/fuga-melodies-of-steel-nsp-xci-switch-rom/?download=11;https://send.cm/vrngf1a8scfr;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Fuga: Melodies of Steel;N/A;N/A;https://switchroms.io/fuga-melodies-of-steel-nsp-xci-switch-rom/;DLC PACK [4 DLC];1 MB;Mediafire;https://switchroms.io/fuga-melodies-of-steel-nsp-xci-switch-rom/?download=14;https://www.mediafire.com/file/e8e4iknlogthvxc/DLC+-+Fuga+Melodies+of+Steel+(NSP)(4+DLCs)[switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Fuga: Melodies of Steel;N/A;N/A;https://switchroms.io/fuga-melodies-of-steel-nsp-xci-switch-rom/;DLC PACK [4 DLC];1 MB;Send.cm;https://switchroms.io/fuga-melodies-of-steel-nsp-xci-switch-rom/?download=18;https://send.cm/mwzjwsskn2h9;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;NSP ROM;445 MB;Mediafire;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/yir66vntnaj4u9h/NSP+-+Dead+Cells+[0100646009FBE000][v0][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;NSP ROM;445 MB;Send.cm;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=3;https://send.cm/z87ot0lt4fqd;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;NSP ROM;445 MB;Up-4ever;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=5;https://www.up-4ever.net/kauk6dde5y63;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;NSP ROM;445 MB;Megaup;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=6;https://megaup.net/bb808c83f6dfc6ea72947ca594ed16a0/NSP_-_Dead_Cells_[0100646009FBE000][v0][switchroms.io].zip;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.25.0;1.96 GB;Mediafire;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=8;https://www.mediafire.com/file/cr0rkbe9w87yjei/UPDATE+-+Dead+Cells+[0100646009FBE800][v3014656][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.25.0;1.96 GB;Send.cm;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=9;https://send.cm/jys3xh45vjlb;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.25.0;1.96 GB;Megaup;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=11;https://megaup.net/a004fd4c9ca3ae3ee22630838d01a1af/UPDATE_-_Dead_Cells_[0100646009FBE800][v3014656][switchroms.io].zip;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;DLC PACK [5 DLC];600 MB;Mediafire;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=16;https://www.mediafire.com/file/vki3vs6scf8acoc/DLC+-+Dead+Cells+DLC+Pack+[5+DLCs][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;DLC PACK [5 DLC];600 MB;Send.cm;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=18;https://send.cm/bfrqpkv6mtgu;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dead Cells;N/A;N/A;https://switchroms.io/dead-cells-nsp-xci-switch-rom/;DLC PACK [5 DLC];600 MB;Megaup;https://switchroms.io/dead-cells-nsp-xci-switch-rom/?download=22;https://megaup.net/1fdf126b73f7a45c767789d6e6436936/DLC_-_Dead_Cells_DLC_Pack_[5_DLCs][switchroms.io].zip;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Just Crow Things;N/A;N/A;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/;NSP ROM;645 MB;Mediafire;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/en6619fwsvpbdd2/NSP+-+Just+Crow+Things+v1.0.2[01002D901CDB6000][0][APP][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Just Crow Things;N/A;N/A;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/;NSP ROM;645 MB;Send.cm;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/?download=5;https://send.cm/vzko9jc3hgaa;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Just Crow Things;N/A;N/A;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.3;110 MB;Mediafire;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/?download=7;https://www.mediafire.com/file/zrgszupoufl0s79/UPDATE+-+Just+Crow+Things+v1.0.3[01002D901CDB6800][65536][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Just Crow Things;N/A;N/A;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.3;110 MB;Send.cm;https://switchroms.io/just-crow-things-nsp-xci-switch-rom/?download=10;https://send.cm/jr10h9x9a7ql;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Castaway;N/A;N/A;https://switchroms.io/castaway-nsp-xci-switch-rom/;NSP ROM;75 MB;Mediafire;https://switchroms.io/castaway-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/hn17znwlh41m41r/NSP+-+Castaway+v1.0.0[01005B301F29E000][0][APP][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Castaway;N/A;N/A;https://switchroms.io/castaway-nsp-xci-switch-rom/;NSP ROM;75 MB;Send.cm;https://switchroms.io/castaway-nsp-xci-switch-rom/?download=5;https://send.cm/y6j445fufaza;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Castaway;N/A;N/A;https://switchroms.io/castaway-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.0c;77 MB;Mediafire;https://switchroms.io/castaway-nsp-xci-switch-rom/?download=8;https://www.mediafire.com/file/ua8ua0jw0sildcv/UPDATE+-+Castaway+v1.0.0c[01005B301F29E800][131072][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Castaway;N/A;N/A;https://switchroms.io/castaway-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.0c;77 MB;Up-4ever;https://switchroms.io/castaway-nsp-xci-switch-rom/?download=12;https://www.up-4ever.net/g1wk9xqtt6p6;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Castaway;N/A;N/A;https://switchroms.io/castaway-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.0c;77 MB;Send.cm;https://switchroms.io/castaway-nsp-xci-switch-rom/?download=13;https://send.cm/x8no61jtltxi;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Capes;N/A;N/A;https://switchroms.io/capes-nsp-xci-switch-rom/;NSP ROM;2.4 GB;Mediafire;https://switchroms.io/capes-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/w0p4r9kedf16ygy/NSP+-+Capes+[01000D401BD9A000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Capes;N/A;N/A;https://switchroms.io/capes-nsp-xci-switch-rom/;NSP ROM;2.4 GB;Send.cm;https://switchroms.io/capes-nsp-xci-switch-rom/?download=3;https://send.cm/icnssxtejosq;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Capes;N/A;N/A;https://switchroms.io/capes-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.2.0;245 MB;Mediafire;https://switchroms.io/capes-nsp-xci-switch-rom/?download=5;https://www.mediafire.com/file/a11hpolcnx6c3mg/UPDATE+-+Capes+[01000D401BD9A800][v131072][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Capes;N/A;N/A;https://switchroms.io/capes-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.2.0;245 MB;Send.cm;https://switchroms.io/capes-nsp-xci-switch-rom/?download=7;https://send.cm/0vqy4ihqbk9k;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
River Tails: Stronger Together;N/A;N/A;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/;NSP ROM;3.72 GB;Mediafire;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/wicrgzlj1rgzvx8/NSP+-+River+Tails+Stronger+Together+[0100FE901BF98000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
River Tails: Stronger Together;N/A;N/A;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/;NSP ROM;3.72 GB;Send.cm;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/?download=2;https://send.cm/9vx968f938t6;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
River Tails: Stronger Together;N/A;N/A;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/;NSP ROM;3.72 GB;Up-4ever;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/?download=6;https://www.up-4ever.net/d7tdfhn7cz4x;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
River Tails: Stronger Together;N/A;N/A;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;485 MB;Mediafire;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/?download=7;https://www.mediafire.com/file/bvnf380iihqmnlq/UPDATE+-+River+Tails+-+Stronger+Together+v1.0.1[0100FE901BF98800][65536][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
River Tails: Stronger Together;N/A;N/A;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;485 MB;Send.cm;https://switchroms.io/river-tails-stronger-together-nsp-xci-switch-rom/?download=13;https://send.cm/velc2dt5bm5j;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Magical Delicacy;N/A;N/A;https://switchroms.io/magical-delicacy-nsp-xci-switch-rom/;NSP ROM;1.01 GB;Mediafire;https://switchroms.io/magical-delicacy-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/vlogb13iyhnp57d/NSP+-+Magical+Delicacy+[01008380172E8000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Magical Delicacy;N/A;N/A;https://switchroms.io/magical-delicacy-nsp-xci-switch-rom/;NSP ROM;1.01 GB;Send.cm;https://switchroms.io/magical-delicacy-nsp-xci-switch-rom/?download=2;https://send.cm/jo4w9gc2wip6;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Emio - The Smiling Man: Famicom Detective Club;N/A;N/A;https://switchroms.io/emio-the-smiling-man-famicom-detective-club-nsp-xci-switch-rom/;NSP ROM;1.2 GB;Mediafire;https://switchroms.io/emio-the-smiling-man-famicom-detective-club-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/ql0pnzo34y13c6n/NSP+-+emio+the+smiling+man+famicom+detective+club+demo+[010054601D54C000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Emio - The Smiling Man: Famicom Detective Club;N/A;N/A;https://switchroms.io/emio-the-smiling-man-famicom-detective-club-nsp-xci-switch-rom/;NSP ROM;1.2 GB;Send.cm;https://switchroms.io/emio-the-smiling-man-famicom-detective-club-nsp-xci-switch-rom/?download=1;https://send.cm/niuuwllha4lu;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Among Us;N/A;N/A;https://switchroms.io/among-us-nsp-xci-switch-rom/;NSP ROM;240 MB;Mediafire;https://switchroms.io/among-us-nsp-xci-switch-rom/?download=1;https://www.mediafire.com/file/9q2med1meg2ukh2/NSP+-+Among+Us+[0100B0C013912000][v0][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Among Us;N/A;N/A;https://switchroms.io/among-us-nsp-xci-switch-rom/;[UPDATE] NSP ROM V2024.8.13;740 MB;Mediafire;https://switchroms.io/among-us-nsp-xci-switch-rom/?download=6;https://www.mediafire.com/file/0en2gcayahzqpfc/UPDATE+-+Among+Us+[0100B0C013912800][2818048][2024.8.13][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Farewell North;N/A;N/A;https://switchroms.io/farewell-north-nsp-xci-switch-rom/;NSP ROM;1.17 GB;Mediafire;https://switchroms.io/farewell-north-nsp-xci-switch-rom/?download=1;https://www.mediafire.com/file/ajzx8q7cbb58j2z/NSP+-+Farewell+North+[010019B01EF56000][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Farewell North;N/A;N/A;https://switchroms.io/farewell-north-nsp-xci-switch-rom/;NSP ROM;1.17 GB;Send.cm;https://switchroms.io/farewell-north-nsp-xci-switch-rom/?download=6;https://send.cm/xog5vekl0vqf;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Farewell North;N/A;N/A;https://switchroms.io/farewell-north-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.23;260 MB;Mediafire;https://switchroms.io/farewell-north-nsp-xci-switch-rom/?download=8;https://www.mediafire.com/file/8cfvjcaqse0ba3i/UPDATE+-+Farewell++North+[010019B01EF56800][v131072][1.0.23][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Farewell North;N/A;N/A;https://switchroms.io/farewell-north-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.23;260 MB;Send.cm;https://switchroms.io/farewell-north-nsp-xci-switch-rom/?download=9;https://send.cm/noa00fjwbeds;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dungeon Drafters;N/A;N/A;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/;NSP ROM;405 MB;Mediafire;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/clfkl82ni4sua23/NSP+-+Dungeon+Drafters+[01005E80164AC000][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dungeon Drafters;N/A;N/A;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/;NSP ROM;405 MB;Send.cm;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/?download=1;https://send.cm/imngk2rdtvmv;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dungeon Drafters;N/A;N/A;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.1.1.6b;117 MB;Mediafire;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/?download=6;https://www.mediafire.com/file/x6ps9ajewb1kls8/UPDATE+-+Dungeon+Drafters+v1.1.1.6b[01005E80164AC800][196608][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Dungeon Drafters;N/A;N/A;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.1.1.6b;117 MB;Send.cm;https://switchroms.io/dungeon-drafters-nsp-xci-switch-rom/?download=7;https://send.cm/abt77g6oxjzc;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Arranger: A Role-Puzzling Adventure;N/A;N/A;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/;NSP ROM;879 MB;Mediafire;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/oj4fbfg5p8we677/NSP+-+Arranger+A+Role-Puzzling+Adventure+[0100F9A01D466000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Arranger: A Role-Puzzling Adventure;N/A;N/A;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/;NSP ROM;879 MB;Send.cm;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/?download=5;https://send.cm/1hwozz7xxzbm;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Arranger: A Role-Puzzling Adventure;N/A;N/A;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.1.8;161 MB;Mediafire;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/?download=10;https://www.mediafire.com/file/te72vz4018wuc9n/UPDATE+-+Arranger+A+Role-Puzzling+Adventure+v1.1.8[0100F9A01D466800][524288][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Arranger: A Role-Puzzling Adventure;N/A;N/A;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.1.8;161 MB;Send.cm;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/?download=15;https://send.cm/fyxk8mm51x5h;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Arranger: A Role-Puzzling Adventure;N/A;N/A;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.9;125 MB;Mediafire;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/?download=17;https://www.mediafire.com/file/zmjyjv0vqwa10mz/UPDATE+-+Arranger+A+Role-Puzzling+Adventure+[0100F9A01D466800][v393216][US][1.0.9][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Arranger: A Role-Puzzling Adventure;N/A;N/A;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.9;125 MB;Send.cm;https://switchroms.io/arranger-a-role-puzzling-adventure-nsp-xci-switch-rom/?download=20;https://send.cm/n6b9i0ycop9h;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;NSP ROM;1.3 GB;Mediafire;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=0;https://www.mediafire.com/file/w6uy90ikasycxq8/NSP+-+Mists+of+Noyah+[0100F7901B042000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;NSP ROM;1.3 GB;Terabox;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=1;https://terabox.com/s/1EJ66XewBpBz0gChlIcNRug;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;NSP ROM;1.3 GB;Send.cm;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=2;https://send.cm/bno4oslue7bf;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.2;315 MB;Mediafire;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=10;https://www.mediafire.com/file/bdwal0k0hxg6fqm/UPDATE+-+Mists+Of+Noyah+[0100F7901B042800][131072][1.0.2][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.2;315 MB;Send.cm;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=11;https://send.cm/mr9reo027h9p;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;80 MB;Mediafire;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=17;https://www.mediafire.com/file/37wxjt7i6zfigi0/UPDATE+-+Mists+of+Noyah+[0100F7901B042800][v65536][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;80 MB;Terabox;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=21;https://terabox.com/s/13SYhCVLkpv3exoQRrrCLVA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Mists of Noyah;N/A;N/A;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;80 MB;Send.cm;https://switchroms.io/mists-of-noyah-nsp-xci-switch-rom/?download=26;https://send.cm/imphe3e802xi;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;NSP ROM;470 MB;1fichier;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=2;https://1fichier.com/?kj87fhqszck2zc91wy4p;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;NSP ROM;470 MB;Send.cm;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=3;https://send.cm/0dj01mgfq6o5;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;NSP ROM;470 MB;Megaup;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=4;https://megaup.net/895c579b9f8613b76ad39ef244805f1d/NSP_-_World_of_Goo_2_[010061F01DB7C000][v0][US][switchroms.io].zip;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;NSP ROM;470 MB;File-upload;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=5;https://www.file-upload.org/u5c8jy3vd1jh;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.2;187 MB;Mediafire;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=7;https://www.mediafire.com/file/rszsd9j5p4v26cb/NSP+-+World+Of+Goo+2+v1.0.2[010061F01DB7C800][131072][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.2;187 MB;Send.cm;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=10;https://send.cm/a2wefisudp8r;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.2;187 MB;Up-4ever;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=12;https://www.up-4ever.net/xdyo7pg59vpt;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
World of Goo 2;N/A;N/A;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.0.1;185 MB;Send.cm;https://switchroms.io/world-of-goo-2-nsp-xci-switch-rom/?download=19;https://send.cm/wwrlkcilcmqt;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Skelethrone: The Chronicles of Ericona;N/A;N/A;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/;NSP ROM;1.7 GB;1fichier;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/?download=2;https://1fichier.com/?2bfjcrqw20zr6mphfvm4;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Skelethrone: The Chronicles of Ericona;N/A;N/A;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/;NSP ROM;1.7 GB;File-upload;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/?download=4;https://www.file-upload.org/bo9hq84h762c;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Skelethrone: The Chronicles of Ericona;N/A;N/A;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/;NSP ROM;1.7 GB;Send.cm;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/?download=5;https://send.cm/t9s3qrbff5k7;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Skelethrone: The Chronicles of Ericona;N/A;N/A;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/;NSP ROM;1.7 GB;Terabox;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/?download=6;https://terabox.com/s/1gTE79cPilepZ9cMbziHQfA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Skelethrone: The Chronicles of Ericona;N/A;N/A;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/;[UPDATE] NSP ROM V1.1.0;177 MB;Mediafire;https://switchroms.io/skelethrone-the-chronicles-of-ericona-nsp-xci-switch-rom/?download=11;https://www.mediafire.com/file/7ncv9otojqx3fqe/UPDATE+-+Skelethrone+The+Chronicles+of+Ericona+v1.1.0[0100E3401EC1E800][196608][UPD][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
